SEI10,ID,AGE,INCOME16,EDUC,RACE,Black,White,Other,Male,Female,Urban,Fulltime,Parttime,NotWorking,Unemployed,KeepingHouse,Retired,AtSchool
28.7,2537,58,21,9,1,0,1,0,1,0,0,1,0,0,0,0,0,0
87.9,2538,66,26,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0
38.3,2539,60,21,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
63.7,2540,27,22,18,1,0,1,0,0,1,0,1,0,0,0,0,0,0
46.5,2541,81,14,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0
32,2542,33,18,13,1,0,1,0,1,0,0,0,0,1,0,0,0,0
21.6,2544,89,18,12,1,0,1,0,0,1,0,0,0,0,0,0,1,0
87.9,2545,58,22,16,1,0,1,0,1,0,0,1,0,0,0,0,0,0
49.6,2546,22,26,16,1,0,1,0,1,0,0,1,0,0,0,0,0,0
41.8,2547,40,18,11,1,0,1,0,1,0,0,1,0,0,0,0,0,0
59.8,2548,57,16,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0
28.4,2549,29,12,12,3,0,0,1,1,0,0,1,0,0,0,0,0,0
24.6,2550,86,9,12,1,0,1,0,0,1,0,0,0,0,0,0,1,0
52.4,2551,50,1,16,1,0,1,0,1,0,0,0,0,0,0,0,1,0
38.1,2553,70,18,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
26.8,2554,53,23,21,1,0,1,0,0,1,0,1,0,0,0,0,0,0
25.2,2556,47,18,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
19.6,2557,19,20,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
72.6,2558,55,25,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
81,2559,21,21,16,2,1,0,0,1,0,0,0,0,0,0,0,0,1
20.1,2560,45,17,7,3,0,0,1,1,0,0,1,0,0,0,0,0,0
38.3,2561,51,24,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
68.6,2562,57,23,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
57.3,2563,51,23,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
53.8,2564,41,21,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
83.8,2566,43,26,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
59.8,2567,38,16,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
35.4,2568,56,15,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
37.2,2569,25,17,16,1,0,1,0,0,1,1,1,0,0,0,0,0,0
38.8,2570,25,16,15,3,0,0,1,1,0,1,1,0,0,0,0,0,0
62.9,2571,46,22,19,2,1,0,0,0,1,0,1,0,0,0,0,0,0
44.5,2572,56,19,19,1,0,1,0,1,0,0,1,0,0,0,0,0,0
50.3,2573,33,16,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
39.7,2574,36,13,14,1,0,1,0,0,1,0,0,0,0,0,1,0,0
14,2575,73,19,11,1,0,1,0,0,1,0,0,0,0,0,0,1,0
37.6,2576,39,15,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
28.5,2577,54,11,14,1,0,1,0,1,0,0,0,1,0,0,0,0,0
65.3,2578,69,18,14,2,1,0,0,1,0,0,0,0,0,0,0,1,0
43,2579,43,20,19,3,0,0,1,0,1,0,1,0,0,0,0,0,0
50.3,2580,38,14,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
62,2581,89,11,8,1,0,1,0,1,0,0,0,0,0,0,0,1,0
12.4,2582,53,18,5,3,0,0,1,0,1,0,0,0,0,0,1,0,0
24.2,2583,62,16,13,2,1,0,0,0,1,0,1,0,0,0,0,0,0
20.1,2584,35,2,11,1,0,1,0,0,1,0,0,0,0,0,1,0,0
19.6,2586,22,6,10,1,0,1,0,0,1,0,0,0,0,1,0,0,0
22.9,2587,57,12,15,1,0,1,0,1,0,0,0,0,0,1,0,0,0
17.5,2588,28,13,10,2,1,0,0,0,1,0,0,0,0,0,1,0,0
13.6,2589,33,16,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
24.2,2590,37,14,15,2,1,0,0,0,1,0,1,0,0,0,0,0,0
24.2,2591,36,10,15,2,1,0,0,0,1,0,1,0,0,0,0,0,0
43.9,2592,35,19,15,2,1,0,0,1,0,0,0,0,0,1,0,0,0
24.1,2593,41,18,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
31.6,2595,54,19,13,2,1,0,0,0,1,0,1,0,0,0,0,0,0
43.5,2596,52,19,14,1,0,1,0,1,0,0,0,0,0,0,1,0,0
43,2597,27,18,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
21.6,2598,83,11,17,1,0,1,0,0,1,0,0,0,0,0,0,1,0
86.1,2599,37,18,17,1,0,1,0,1,0,0,0,0,0,0,1,0,0
28.4,2600,59,16,18,1,0,1,0,0,1,0,0,0,0,0,0,1,0
41.4,2601,30,21,21,1,0,1,0,0,1,0,0,0,0,0,1,0,0
37.2,2602,60,20,13,3,0,0,1,0,1,0,0,0,0,0,1,0,0
12.6,2603,23,9,13,1,0,1,0,1,0,0,0,1,0,0,0,0,0
62.9,2604,59,18,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0
71.8,2605,61,9,14,1,0,1,0,0,1,0,0,0,0,0,0,0,1
32,2606,61,21,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
79.4,2607,58,19,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0
83.8,2609,58,20,15,1,0,1,0,1,0,0,0,0,0,0,1,0,0
43.9,2610,47,20,12,1,0,1,0,0,1,0,1,0,0,0,0,0,0
39.9,2611,84,19,18,1,0,1,0,1,0,0,0,0,0,0,0,1,0
62.6,2612,72,22,20,1,0,1,0,1,0,0,0,1,0,0,0,0,0
84.5,2613,70,16,21,3,0,0,1,0,1,0,0,0,0,0,0,1,0
39.7,2614,23,8,14,2,1,0,0,1,0,0,0,0,0,0,0,0,1
67.7,2615,65,21,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
13.6,2616,29,17,13,1,0,1,0,1,0,0,0,1,0,0,0,0,0
43,2619,52,9,15,1,0,1,0,0,1,0,0,0,0,0,0,1,0
27,2620,29,12,11,1,0,1,0,0,1,0,1,0,0,0,0,0,0
62.9,2621,54,13,15,1,0,1,0,0,1,0,0,0,0,0,0,1,0
38.8,2622,62,18,17,1,0,1,0,0,1,0,0,0,0,0,0,1,0
43,2623,29,15,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
25.2,2624,37,21,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
92.8,2625,29,15,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.2,2626,30,20,15,1,0,1,0,0,1,1,0,1,0,0,0,0,0
36.5,2627,57,20,15,1,0,1,0,0,1,1,0,1,0,0,0,0,0
70.1,2628,30,21,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
25.1,2629,75,26,10,1,0,1,0,0,1,1,0,0,0,0,1,0,0
26.9,2630,45,16,19,1,0,1,0,0,1,1,0,1,0,0,0,0,0
50.4,2632,36,25,17,3,0,0,1,1,0,1,1,0,0,0,0,0,0
51.7,2633,62,21,18,2,1,0,0,1,0,1,0,1,0,0,0,0,0
61.9,2634,27,21,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
19.6,2635,57,10,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
14.6,2636,22,13,13,3,0,0,1,1,0,1,0,1,0,0,0,0,0
27,2638,46,20,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
24.6,2639,37,15,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
64.2,2640,33,22,15,1,0,1,0,1,0,1,1,0,0,0,0,0,0
20.8,2641,71,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
65.3,2642,29,26,17,1,0,1,0,0,1,1,0,0,0,0,1,0,0
23.8,2643,29,16,13,2,1,0,0,0,1,1,1,0,0,0,0,0,0
19.6,2644,52,12,10,1,0,1,0,0,1,1,0,0,0,0,0,1,0
46.6,2645,53,21,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
25,2646,41,12,12,1,0,1,0,0,1,1,1,0,0,0,0,0,0
32.6,2648,31,20,15,1,0,1,0,0,1,1,0,0,0,0,0,0,1
27.1,2649,60,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
21.6,2651,23,9,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
13.6,2652,36,15,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
23.8,2653,82,17,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
50.4,2654,54,14,15,1,0,1,0,1,0,1,0,0,0,0,0,1,0
80.9,2655,61,18,19,1,0,1,0,0,1,1,0,0,0,0,0,1,0
41,2656,58,19,14,1,0,1,0,1,0,1,1,0,0,0,0,0,0
36.4,2657,63,18,13,3,0,0,1,1,0,1,1,0,0,0,0,0,0
71.6,2659,80,15,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
69.3,2660,41,18,17,1,0,1,0,0,1,1,0,0,0,0,1,0,0
43,2661,79,26,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0
46.5,2662,46,19,11,3,0,0,1,0,1,0,0,0,0,0,1,0,0
70.1,2663,77,21,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0
21.6,2664,66,13,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
26.1,2665,77,14,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
32,2666,57,8,14,3,0,0,1,0,1,0,0,0,0,0,1,0,0
80.9,2667,26,21,18,1,0,1,0,0,1,0,1,0,0,0,0,0,0
27,2668,48,8,11,3,0,0,1,0,1,0,0,0,0,1,0,0,0
88.7,2669,51,23,21,3,0,0,1,0,1,0,0,0,0,1,0,0,0
37.6,2670,42,22,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
28.7,2671,22,18,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
59.1,2672,49,22,21,1,0,1,0,1,0,0,1,0,0,0,0,0,0
82.5,2675,42,22,20,3,0,0,1,0,1,0,1,0,0,0,0,0,0
69.4,2676,54,5,9,3,0,0,1,0,1,0,0,0,0,1,0,0,0
32,2677,25,20,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
32.6,2678,53,15,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
52,2679,24,16,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
28.4,2682,24,17,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
32,2683,60,10,11,1,0,1,0,1,0,0,0,0,0,0,0,1,0
14,2684,22,17,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
38.8,2685,34,19,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0
84.2,2686,54,21,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31.2,2687,31,15,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84.2,2688,42,21,14,1,0,1,0,0,1,1,1,0,0,0,0,0,0
20.7,2689,55,8,11,1,0,1,0,1,0,1,0,0,0,0,1,0,0
32,2690,78,20,11,1,0,1,0,1,0,1,0,0,0,0,0,1,0
49.4,2691,59,19,13,1,0,1,0,0,1,1,1,0,0,0,0,0,0
20,2692,56,19,10,3,0,0,1,1,0,1,0,0,0,0,0,1,0
39.9,2693,57,23,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
59.9,2694,55,18,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
84.5,2695,63,21,21,1,0,1,0,1,0,1,0,0,0,0,0,1,0
50,2696,37,22,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
84.5,2697,71,22,19,1,0,1,0,1,0,1,0,0,0,0,0,1,0
84.5,2698,54,22,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
80.9,2699,78,16,19,1,0,1,0,0,1,1,0,0,0,0,0,1,0
23,2700,40,12,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
57.4,2701,51,20,11,1,0,1,0,0,1,1,1,0,0,0,0,0,0
14,2702,22,18,17,1,0,1,0,1,0,1,0,0,0,0,1,0,0
25,2703,83,9,11,1,0,1,0,0,1,1,0,0,0,0,0,1,0
38.8,2704,69,12,15,1,0,1,0,0,1,1,0,0,0,0,0,1,0
24.1,2705,46,8,8,1,0,1,0,1,0,1,0,0,0,0,1,0,0
69.4,2706,34,21,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
37.6,2707,36,19,14,3,0,0,1,0,1,1,1,0,0,0,0,0,0
24.2,2708,25,10,18,1,0,1,0,0,1,1,1,0,0,0,0,0,0
50,2709,43,21,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
38.8,2710,36,12,16,3,0,0,1,0,1,1,0,0,0,0,0,0,1
34.8,2711,61,20,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
24.2,2712,53,15,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
36.4,2713,72,14,13,1,0,1,0,0,1,1,0,0,0,0,0,1,0
61.9,2714,31,17,14,2,1,0,0,1,0,1,1,0,0,0,0,0,0
85.2,2715,31,19,18,1,0,1,0,1,0,1,1,0,0,0,0,0,0
38.8,2716,21,14,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
80.9,2717,34,20,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
67.8,2718,32,21,19,1,0,1,0,0,1,1,1,0,0,0,0,0,0
24,2719,63,11,11,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37.6,2720,39,20,19,1,0,1,0,0,1,1,0,0,0,0,1,0,0
82.5,2721,49,21,21,1,0,1,0,0,1,1,1,0,0,0,0,0,0
20.1,2722,34,15,11,1,0,1,0,1,0,1,0,1,0,0,0,0,0
24.2,2723,73,18,13,1,0,1,0,0,1,1,0,0,0,0,1,0,0
81,2724,57,17,17,1,0,1,0,0,1,1,1,0,0,0,0,0,0
53.6,2725,83,2,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
77.4,2726,77,14,13,1,0,1,0,1,0,1,0,1,0,0,0,0,0
28.4,2727,69,21,12,1,0,1,0,1,0,1,0,0,0,0,0,1,0
86.7,2728,29,21,19,1,0,1,0,1,0,1,1,0,0,0,0,0,0
18.6,2729,63,9,14,1,0,1,0,0,1,1,0,0,0,0,0,1,0
61.4,2730,38,20,16,1,0,1,0,0,1,1,0,1,0,0,0,0,0
86.5,2731,53,22,17,1,0,1,0,1,0,1,1,0,0,0,0,0,0
20.1,2732,61,14,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0
57.5,2734,48,19,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
38.8,2735,54,20,15,1,0,1,0,0,1,1,1,0,0,0,0,0,0
62.4,2736,32,17,16,1,0,1,0,0,1,1,1,0,0,0,0,0,0
31,2737,56,18,13,1,0,1,0,1,0,1,1,0,0,0,0,0,0
35.2,2738,69,11,13,1,0,1,0,1,0,1,0,0,0,0,0,1,0
59.1,2739,39,20,16,1,0,1,0,1,0,1,1,0,0,0,0,0,0
80.9,2740,43,18,19,1,0,1,0,0,1,0,1,0,0,0,0,0,0
57,2741,53,21,16,1,0,1,0,0,1,0,0,0,0,1,0,0,0
24.6,2742,54,22,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
22.9,2743,79,9,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
38.8,2744,71,18,14,1,0,1,0,0,1,0,0,0,0,0,0,1,0
26.1,2745,61,20,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
13.6,2746,23,7,11,1,0,1,0,1,0,0,1,0,0,0,0,0,0
59.1,2747,55,26,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
25.2,2748,60,13,11,1,0,1,0,0,1,0,0,0,0,0,1,0,0
46.6,2749,72,14,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0
34.7,2750,60,23,10,1,0,1,0,0,1,0,0,0,0,0,1,0,0
25.7,2751,44,17,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
36.4,2753,50,19,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
84.2,2754,35,22,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
21.6,2755,38,12,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
32,2756,61,22,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
32.6,2757,26,11,14,1,0,1,0,1,0,0,1,0,0,0,0,0,0
24,2758,61,16,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
28.7,2762,46,20,9,1,0,1,0,1,0,0,1,0,0,0,0,0,0
14,2763,50,1,12,1,0,1,0,1,0,0,0,0,0,0,1,0,0
28.4,2764,39,17,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
20.8,2765,24,20,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
18.6,2766,64,16,15,1,0,1,0,1,0,0,0,0,0,0,0,1,0
24.2,2767,42,7,10,1,0,1,0,0,1,0,0,0,1,0,0,0,0
43,2768,43,2,12,1,0,1,0,0,1,0,0,0,0,0,1,0,0
67.7,2769,38,19,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
45.1,2770,24,19,13,2,1,0,0,0,1,0,0,0,0,1,0,0,0
35.8,2771,32,18,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
29.4,2772,25,16,13,3,0,0,1,0,1,0,0,1,0,0,0,0,0
25.2,2773,20,18,10,1,0,1,0,1,0,0,1,0,0,0,0,0,0
12.6,2774,40,1,13,2,1,0,0,0,1,0,0,0,0,0,1,0,0
38.3,2775,59,22,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
52,2776,50,21,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
46.5,2777,52,20,20,2,1,0,0,0,1,0,1,0,0,0,0,0,0
21.6,2779,39,10,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0
28.6,2780,67,12,13,2,1,0,0,1,0,0,0,0,0,0,0,1,0
10.6,2781,42,17,12,2,1,0,0,1,0,0,1,0,0,0,0,0,0
43.9,2782,30,7,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
26.1,2783,69,16,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
13.6,2784,33,1,13,2,1,0,0,0,1,0,0,0,0,0,1,0,0
14,2785,52,9,12,2,1,0,0,0,1,0,0,0,0,0,1,0,0
24.2,2786,31,16,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
23.3,2787,43,16,11,2,1,0,0,0,1,0,1,0,0,0,0,0,0
23.3,2788,55,8,12,2,1,0,0,0,1,0,0,0,0,0,0,1,0
17.1,2789,55,19,12,2,1,0,0,0,1,0,0,0,1,0,0,0,0
24.1,2791,26,21,13,2,1,0,0,0,1,0,0,1,0,0,0,0,0
23.3,2793,31,15,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
32,2794,76,16,15,1,0,1,0,1,0,0,0,0,0,0,0,1,0
21.6,2795,34,20,11,1,0,1,0,0,1,0,0,0,0,0,1,0,0
54.6,2796,79,20,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0
21.6,2797,23,13,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
73.9,2799,69,20,15,1,0,1,0,1,0,0,0,0,0,0,0,1,0
46.6,2800,59,19,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
19.7,2801,26,5,7,3,0,0,1,1,0,0,1,0,0,0,0,0,0
26.9,2802,74,18,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0
26.1,2804,83,10,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
12.6,2805,54,1,13,2,1,0,0,0,1,0,0,1,0,0,0,0,0
14,2806,38,10,13,2,1,0,0,0,1,0,1,0,0,0,0,0,0
20,2808,56,2,9,1,0,1,0,1,0,0,1,0,0,0,0,0,0
26.1,2809,58,14,13,2,1,0,0,0,1,0,0,0,0,0,1,0,0
34.1,2810,40,21,13,2,1,0,0,1,0,0,1,0,0,0,0,0,0
31.6,2811,53,11,13,2,1,0,0,0,1,0,0,1,0,0,0,0,0
45.1,2812,63,13,17,2,1,0,0,0,1,0,0,0,0,0,1,0,0
25.2,2813,62,11,13,1,0,1,0,1,0,1,0,0,0,1,0,0,0
84.5,2814,66,21,19,1,0,1,0,0,1,0,0,1,0,0,0,0,0
55.3,2817,53,11,19,1,0,1,0,0,1,0,1,0,0,0,0,0,0
87.9,2818,46,23,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
45.4,2819,55,21,14,1,0,1,0,1,0,0,1,0,0,0,0,0,0
18.8,2821,51,18,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
21.8,2823,81,7,11,1,0,1,0,0,1,0,0,0,0,0,0,1,0
20.1,2826,64,23,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
37.6,2827,19,22,13,1,0,1,0,1,0,0,0,0,0,0,1,0,0
21.6,2829,85,12,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
39.5,2830,62,23,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
26.9,2831,65,12,17,1,0,1,0,0,1,0,1,0,0,0,0,0,0
14.6,2832,35,16,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
80.9,2833,27,21,19,1,0,1,0,0,1,0,1,0,0,0,0,0,0
31,2834,88,12,9,1,0,1,0,1,0,0,0,0,0,0,1,0,0
77.2,2835,78,20,19,1,0,1,0,0,1,0,0,0,0,0,0,1,0
80.1,2837,60,24,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
38.3,2838,47,24,12,1,0,1,0,1,0,0,1,0,0,0,0,0,0
38.3,2839,30,20,17,1,0,1,0,0,1,0,1,0,0,0,0,0,0
82.5,2840,52,22,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
84.2,2841,72,22,17,1,0,1,0,0,1,0,0,0,0,0,0,1,0
72.7,2842,66,18,19,1,0,1,0,0,1,0,1,0,0,0,0,0,0
18.6,2843,38,21,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
59.8,2844,74,21,15,1,0,1,0,1,0,0,0,0,0,0,0,1,0
26.1,2845,24,13,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
38.3,2846,49,19,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0
20.7,2847,68,13,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0
77.3,2848,58,20,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
32.6,2849,62,21,18,1,0,1,0,0,1,0,0,1,0,0,0,0,0
23.3,2850,34,20,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
73.9,2851,56,22,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0
43,2852,40,22,13,1,0,1,0,1,0,0,1,0,0,0,0,0,0
64.4,2853,63,24,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
69.3,2854,40,19,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
38.3,2855,68,21,12,1,0,1,0,1,0,0,0,0,0,0,0,1,0
14,2856,21,3,16,1,0,1,0,1,0,0,0,0,0,0,0,0,1
84.2,2857,35,21,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
24.2,2858,41,15,13,1,0,1,0,0,1,0,1,0,0,0,0,0,0
30,2859,56,19,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0
25.2,2860,57,6,13,1,0,1,0,1,0,0,0,1,0,0,0,0,0
45.1,2861,68,19,14,1,0,1,0,0,1,0,0,0,0,0,0,1,0
20.5,2862,75,9,13,1,0,1,0,0,1,0,0,0,0,0,0,1,0
54.6,2863,57,23,21,1,0,1,0,0,1,0,1,0,0,0,0,0,0
34.1,2864,77,17,16,1,0,1,0,1,0,0,1,0,0,0,0,0,0
38.3,2865,87,19,15,1,0,1,0,0,1,0,0,0,0,0,1,0,0
13.6,2866,55,15,15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
39.7,2867,72,21,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0
